id,mass,year,lat,long
20882,36.3,1997,-84,168
20883,28.9,1997,-84,168
20884,42.1,1997,-84,168
20885,39.9,1997,-84,168
20886,69.7,1997,-84,168
20887,101.6,1997,-84,168
20888,128.7,1997,-84,168
20889,106.2,1997,-84,168
20890,37.3,1997,-84,168
20891,14.7,1997,-84,168
20894,2.6,1997,-84,168
20895,5.1,1997,-84,168
20896,87.3,1997,-84,168
20897,60.2,1997,-84,168
20898,42.2,1997,-84,168
20899,32.6,1997,-84,168
20901,35.8,1997,-84,168
20911,13.5,1997,-84,168
20916,6.4,1997,-84,168
20922,30.9,1997,-84,168
20923,7.2,1997,-84,168
20925,23.7,1997,-84,168
20926,52.7,1997,-84,168
20928,17.1,1997,-84,168
20932,33.7,1997,-84,168
20933,74.4,1997,-84,168
20934,83.5,1997,-84,168
20936,10.1,1997,-84,168
20937,9.4,1997,-84,168
20938,27.7,1997,-84,168
20946,101.8,1997,-84,168
20956,2.9,1997,-84,168
20957,48.3,1997,-84,168
20969,4.1,1997,-84,168
20970,42.5,1997,-84,168
20975,6.7,1997,-84,168
20978,38.5,1997,-84,168
20979,26.5,1997,-84,168
20980,80.5,1997,-84,168
20981,130,1997,-84,168
20982,33.3,1997,-84,168
20983,25.2,1997,-84,168
20984,15.3,1997,-84,168
20985,22.5,1997,-84,168
21006,50.4,1997,-84,168
21009,78.8,1997,-84,168
21011,96.9,1997,-84,168
21012,78.5,1997,-84,168
21013,26.1,1997,-84,168
21015,92.8,1997,-84,168
21016,7.7,1997,-84,168
21017,21.6,1997,-84,168
21020,4.4,1997,-84,168
21021,22.8,1997,-84,168
21023,3.4,1997,-84,168
21026,33.9,1997,-84,168
21030,56.5,1997,-84,168
21031,173.1,1997,-84,168
21032,18.3,1997,-84,168
21036,72,1997,-84,168
21039,6.5,1997,-84,168
21041,14.5,1997,-84,168
21043,0.9,1997,-84,168
21046,49.4,1997,-84,168
21047,127.3,1997,-84,168
21049,48.8,1997,-84,168
21054,24,1997,-84,168
21055,41.6,1997,-84,168
21062,37.7,1997,-84,168
21066,31.1,1997,-84,168
21067,71.1,1997,-84,168
21068,116.8,1997,-84,168
21069,15.4,1997,-84,168
21072,23.8,1997,-84,168
21075,9.2,1997,-84,168
21076,21.2,1997,-84,168
21080,11.7,1997,-84,168
21085,6.1,1997,-84,168
21086,6.9,1997,-84,168
21093,10.7,1997,-84,168
21096,14,1997,-84,168
21097,15.1,1997,-84,168
21098,56.3,1997,-84,168
21108,19.7,1997,-84,168
21109,19.3,1997,-84,168
21110,13.3,1997,-84,168
21114,13.2,1997,-84,168
21117,16.6,1997,-84,168
21119,16.4,1997,-84,168
21121,50.1,1997,-84,168
21125,41.3,1997,-84,168
21127,34.1,1997,-84,168
21129,36.1,1997,-84,168
21135,23.6,1997,-84,168
21136,69.9,1997,-84,168
21137,34.3,1997,-84,168
21138,19.2,1997,-84,168
21139,21.8,1997,-84,168
21140,26.8,1997,-84,168
21141,8.8,1997,-84,168
21144,35.4,1997,-84,168
21146,55,1997,-84,168
21150,14.2,1997,-84,168
21172,26.7,1997,-84,168
21178,12.9,1997,-84,168
21186,55.7,1997,-84,168
21187,18.1,1997,-84,168
21192,48.1,1997,-84,168
21193,81,1997,-84,168
21194,43.7,1997,-84,168
21198,22.4,1997,-84,168
21201,45.9,1997,-84,168
21208,77.6,1997,-84,168
21209,150.4,1997,-84,168
21210,21.1,1997,-84,168
21211,8.3,1997,-84,168
21214,23.5,1997,-84,168
21215,25.9,1997,-84,168
21218,69.4,1997,-84,168
21226,12.7,1997,-84,168
21295,117,1997,-84,168
21227,62.9,1997,-84,168
21244,0.7,1997,-84,168
21245,5.3,1997,-84,168
21249,24.1,1997,-84,168
21250,30.6,1997,-84,168
21253,22.7,1997,-84,168
21255,126.5,1997,-84,168
21256,35.7,1997,-84,168
21257,52,1997,-84,168
21258,79.1,1997,-84,168
21259,100.8,1997,-84,168
21260,74.7,1997,-84,168
21261,58.7,1997,-84,168
21262,110.9,1997,-84,168
21263,38.7,1997,-84,168
21265,52.1,1997,-84,168
21266,167.6,1997,-84,168
21267,70.5,1997,-84,168
21270,16.2,1997,-84,168
21294,182.4,1997,-84,168
21296,68,1997,-84,168
21298,65,1997,-84,168
21303,115.8,1997,-84,168
21304,82.9,1997,-84,168
21306,121.1,1997,-84,168
21307,38.9,1997,-84,168
21309,44.3,1997,-84,168
21311,8.5,1997,-84,168
21314,27.4,1997,-84,168
21316,19.6,1997,-84,168
21321,18.4,1997,-84,168
21324,98.1,1997,-84,168
21325,40,1997,-84,168
21326,99.9,1997,-84,168
21331,13,1997,-84,168
21355,10.4,1997,-84,168
21356,31.3,1997,-84,168
21357,31.4,1997,-84,168
21359,15.7,1997,-84,168
21364,29.4,1997,-84,168
21365,28.7,1997,-84,168
21366,49.3,1997,-84,168
21371,128.1,1997,-84,168
21374,15.9,1997,-84,168
21375,6,1997,-84,168
21383,14.8,1997,-84,168
21392,18.9,1997,-84,168
21394,58.4,1997,-84,168
21396,52.9,1997,-84,168
21434,89.7,1997,-84,168
21399,51.1,1997,-84,168
21401,51.6,1997,-84,168
21406,42,1997,-84,168
21413,34.8,1997,-84,168
21417,21.9,1997,-84,168
21425,81.3,1997,-84,168
21429,49.1,1997,-84,168
21430,68.6,1997,-84,168
21431,43.4,1997,-84,168
21438,20.3,1997,-84,168
21444,67.3,1997,-84,168
21454,22000,1999,-84,168
21455,2749.6,1999,-84,168
21456,3492.1,1999,-84,168
21457,2369.4,1999,-84,168
21458,64,1999,-84,168
21459,133.1,1999,-84,168
21460,2228.5,1999,-84,168
21461,1814.3,1999,-84,168
21462,1293.4,1999,-84,168
21463,1451.9,1999,-84,168
21464,2016.8,1999,-84,168
21465,814.2,1999,-84,168
21466,569.5,1999,-84,168
21467,1460.4,1999,-84,168
21468,2166.4,1999,-84,168
21469,4999,1999,-84,168
21470,1000.2,1999,-84,168
21471,350.5,1999,-84,168
21472,355.4,1999,-84,168
21473,402.9,1999,-84,168
21474,548.9,1999,-84,168
21475,1933,1999,-84,168
21476,2074,1999,-84,168
21477,747.2,1999,-84,168
21478,361.4,1999,-84,168
21479,298,1999,-84,168
21480,302.4,1999,-84,168
21481,482.5,1999,-84,168
21482,797.8,1999,-84,168
21483,189.1,1999,-84,168
21484,214.1,1999,-84,168
21485,164.2,1999,-84,168
21486,198.3,1999,-84,168
21487,57.8,1999,-84,168
21488,45.5,1999,-84,168
21489,101.9,1999,-84,168
21490,52.7,1999,-84,168
21491,244.1,1999,-84,168
21493,46.9,1999,-84,168
21495,44.8,1999,-84,168
21496,73.2,1999,-84,168
21498,0.3,1999,-84,168
21499,0.5,1999,-84,168
21500,0.2,1999,-84,168
21501,2.4,1999,-84,168
21502,2.1,1999,-84,168
21503,1.3,1999,-84,168
21505,4,1999,-84,168
21506,6.3,1999,-84,168
21507,9.3,1999,-84,168
21508,23,1999,-84,168
21509,24.1,1999,-84,168
21510,48,1999,-84,168
21511,22.1,1999,-84,168
21512,2.6,1999,-84,168
21514,0.7,1999,-84,168
21515,0.1,1999,-84,168
21517,20,1999,-84,168
21518,21.4,1999,-84,168
21519,3.6,1999,-84,168
21520,5.6,1999,-84,168
21521,2.2,1999,-84,168
21523,1.4,1999,-84,168
21528,0.9,1999,-84,168
21530,1.5,1999,-84,168
21531,11.3,1999,-84,168
21532,211.9,1999,-84,168
21533,198,1999,-84,168
21534,110.3,1999,-84,168
21535,118.2,1999,-84,168
21536,113.8,1999,-84,168
21537,173.5,1999,-84,168
21538,200.4,1999,-84,168
21539,93.4,1999,-84,168
21540,134.1,1999,-84,168
21541,584.6,1999,-84,168
21542,235.9,1999,-84,168
21543,356.8,1999,-84,168
21544,230,1999,-84,168
21545,336.1,1999,-84,168
21546,329.3,1999,-84,168
21547,525.9,1999,-84,168
21548,1029.2,1999,-84,168
21549,463,1999,-84,168
21550,755.5,1999,-84,168
21551,173.6,1999,-84,168
21552,1.2,1999,-84,168
21553,13.8,1999,-84,168
21554,4.5,1999,-84,168
21556,1.7,1999,-84,168
21558,10.2,1999,-84,168
21561,1.9,1999,-84,168
21562,7.5,1999,-84,168
21563,1.85,1999,-84,168
21564,23.2,1999,-84,168
21566,29.9,1999,-84,168
21567,1.25,1999,-84,168
21568,30.8,1999,-84,168
21569,21.3,1999,-84,168
21570,93.9,1999,-84,168
21571,56.9,1999,-84,168
21572,7.8,1999,-84,168
21573,22.6,1999,-84,168
21574,19.9,1999,-84,168
21575,5.4,1999,-84,168
21577,54.6,1999,-84,168
21578,14.7,1999,-84,168
21579,8.4,1999,-84,168
21580,20.5,1999,-84,168
21582,13.9,1999,-84,168
21583,4.7,1999,-84,168
21584,1.45,1999,-84,168
21585,5,1999,-84,168
21586,0.387,1999,-84,168
21587,2.7,1999,-84,168
21588,3.5,1999,-84,168
21589,5.9,1999,-84,168
21591,4.2,1999,-84,168
21593,3.1,1999,-84,168
21595,1.57,1999,-84,168
21597,2,1999,-84,168
21599,5.5,1999,-84,168
21600,21.8,1999,-84,168
21602,0.44,1999,-84,168
21603,2.8,1999,-84,168
21604,15.7,1999,-84,168
21605,6,1999,-84,168
21606,3.4,1999,-84,168
21608,3,1999,-84,168
21609,10.7,1999,-84,168
21610,31,1999,-84,168
21612,16.4,1999,-84,168
21613,3.8,1999,-84,168
21615,4.4,1999,-84,168
21617,25.9,1999,-84,168
21619,1.94,1999,-84,168
21620,6.1,1999,-84,168
21621,2.5,1999,-84,168
21622,23.6,1999,-84,168
21623,19.3,1999,-84,168
21624,24.7,1999,-84,168
21625,39.3,1999,-84,168
21626,63.3,1999,-84,168
21627,27.4,1999,-84,168
21628,43.6,1999,-84,168
21629,19.4,1999,-84,168
21630,41,1999,-84,168
21632,1.69,1999,-84,168
21635,5.1,1999,-84,168
21636,0.52,1999,-84,168
21637,3.7,1999,-84,168
21638,1.97,1999,-84,168
21640,1.68,1999,-84,168
21641,123.3,1999,-84,168
21642,100,1999,-84,168
21643,139.3,1999,-84,168
21644,181.6,1999,-84,168
21645,205.8,1999,-84,168
21646,234.7,1999,-84,168
21647,77.6,1999,-84,168
21648,24.8,1999,-84,168
21649,36.9,1999,-84,168
21650,30.2,1999,-84,168
21651,1.1,1999,-84,168
21653,1.89,1999,-84,168
21655,26.7,1999,-84,168
21656,1.15,1999,-84,168
21660,1.22,1999,-84,168
21661,8.6,1999,-84,168
21663,8.7,1999,-84,168
21664,1.16,1999,-84,168
21665,1.18,1999,-84,168
21667,1.93,1999,-84,168
21670,0.26,1999,-84,168
21671,16.1,1999,-84,168
21672,8.9,1999,-84,168
21673,9.6,1999,-84,168
21677,0.34,1999,-84,168
21678,0.62,1999,-84,168
21679,0.48,1999,-84,168
21681,8.1,1999,-84,168
21688,2.3,1999,-84,168
21690,18.4,1999,-84,168
21691,13,1999,-84,168
21692,3.2,1999,-84,168
21693,1.54,1999,-84,168
21694,6.8,1999,-84,168
21695,21.2,1999,-84,168
21696,32.6,1999,-84,168
21697,36,1999,-84,168
21698,42,1999,-84,168
21699,14.4,1999,-84,168
21700,1.77,1999,-84,168
21701,6.2,1999,-84,168
21702,17.5,1999,-84,168
21704,0.35,1999,-84,168
21705,0.28,1999,-84,168
21706,0.33,1999,-84,168
21707,1.04,1999,-84,168
21708,4.1,1999,-84,168
21709,1.56,1999,-84,168
21710,1.19,1999,-84,168
21711,4.6,1999,-84,168
21781,7,1999,-84,168
21715,10.9,1999,-84,168
21717,0.74,1999,-84,168
21719,1.44,1999,-84,168
21720,1.64,1999,-84,168
21721,1.52,1999,-84,168
21722,1.79,1999,-84,168
21726,9.8,1999,-84,168
21727,6.4,1999,-84,168
21729,7.9,1999,-84,168
21730,7.1,1999,-84,168
21732,1.48,1999,-84,168
21733,18.5,1999,-84,168
21736,11.5,1999,-84,168
21737,1.86,1999,-84,168
21740,2.9,1999,-84,168
21741,5.2,1999,-84,168
21743,1.76,1999,-84,168
21747,1.96,1999,-84,168
21751,10,1999,-84,168
21755,17.4,1999,-84,168
21756,1.81,1999,-84,168
21759,1.75,1999,-84,168
21760,25.3,1999,-84,168
21761,98.3,1999,-84,168
21762,101.7,1999,-84,168
21763,103.9,1999,-84,168
21764,101.2,1999,-84,168
21765,142.3,1999,-84,168
21766,104,1999,-84,168
21767,145,1999,-84,168
21768,90,1999,-84,168
21769,77.9,1999,-84,168
21770,17.8,1999,-84,168
21771,23.7,1999,-84,168
21772,35.7,1999,-84,168
21773,47.5,1999,-84,168
21774,16.3,1999,-84,168
21775,52.4,1999,-84,168
21776,21.6,1999,-84,168
21777,29.7,1999,-84,168
21778,25.7,1999,-84,168
21779,19.6,1999,-84,168
21780,11.7,1999,-84,168
21785,1.12,1999,-84,168
21786,6.7,1999,-84,168
21787,1.78,1999,-84,168
21789,17.1,1999,-84,168
21795,9.5,1999,-84,168
21799,37.7,1999,-84,168
21800,24.5,1999,-84,168
21801,92.6,1999,-84,168
21802,22,1999,-84,168
21803,28.1,1999,-84,168
21804,32.4,1999,-84,168
21805,14.5,1999,-84,168
21807,36.4,1999,-84,168
21808,34.3,1999,-84,168
21809,6.9,1999,-84,168
21814,12.4,1999,-84,168
21824,0.6,1999,-84,168
21829,8.5,1999,-84,168
21830,22.2,1999,-84,168
21835,15.8,1999,-84,168
21836,10.6,1999,-84,168
21838,3.3,1999,-84,168
21847,9.2,1999,-84,168
21853,0.8,1999,-84,168
21854,1,1999,-84,168
21865,8.8,1999,-84,168
21866,1.8,1999,-84,168
21868,2.08,1999,-84,168
21870,2.81,1999,-84,168
21871,0.68,1999,-84,168
21872,4.46,1999,-84,168
21873,0.25,1999,-84,168
21874,2.19,1999,-84,168
21875,0.15,1999,-84,168
21876,4.66,1999,-84,168
21877,3.19,1999,-84,168
21878,7.3,1999,-84,168
21880,10.1,1999,-84,168
21885,9.4,1999,-84,168
21888,30.5,1999,-84,168
21890,33.6,1999,-84,168
21891,86.1,1999,-84,168
21892,55.5,1999,-84,168
21893,48.5,1999,-84,168
21894,91.3,1999,-84,168
21895,13.6,1999,-84,168
21896,112.8,1999,-84,168
21897,195.5,1999,-84,168
21898,284,1999,-84,168
21899,282.1,1999,-84,168
21900,372.4,1999,-84,168
21901,336.6,1999,-84,168
21902,256.3,1999,-84,168
21903,211.7,1999,-84,168
21904,87.2,1999,-84,168
21905,65.2,1999,-84,168
21906,29.1,1999,-84,168
21907,26.2,1999,-84,168
21908,62.6,1999,-84,168
21909,31.4,1999,-84,168
21910,92.8,1999,-84,168
21912,81.9,1999,-84,168
21913,14.6,1999,-84,168
21914,10.8,1999,-84,168
21915,64.3,1999,-84,168
21932,4.8,1999,-84,168
21941,3.9,1999,-84,168
21956,27.1,1999,-84,168
21958,5.8,1999,-84,168
21960,13.1,1999,-84,168
21964,17.7,1999,-84,168
21977,1.6,1999,-84,168
22001,13.4,1999,-84,168
22002,11.2,1999,-84,168
22017,33.5,1999,-84,168
22018,25.1,1999,-84,168
22019,26.8,1999,-84,168
22020,10.4,1999,-84,168
22021,13.3,1999,-84,168
22022,55,1999,-84,168
22023,37.8,1999,-84,168
22024,31.9,1999,-84,168
22025,27,1999,-84,168
22029,28.9,1999,-84,168
22032,11.6,1999,-84,168
22034,26.1,1999,-84,168
22035,38.8,1999,-84,168
22042,7.4,1999,-84,168
22046,119.6,1999,-84,168
22047,166.4,1999,-84,168
22048,250.1,1999,-84,168
22049,156.8,1999,-84,168
22050,136.4,1999,-84,168
22051,315.5,1999,-84,168
22052,132.1,1999,-84,168
22053,164.9,1999,-84,168
22054,189.6,1999,-84,168
22056,59.5,1999,-84,168
22057,89.6,1999,-84,168
22059,37.6,1999,-84,168
22060,31.2,1999,-84,168
22062,27.8,1999,-84,168
22063,36.3,1999,-84,168
22065,51.8,1999,-84,168
22066,29.3,1999,-84,168
22068,29.8,1999,-84,168
22070,4.3,1999,-84,168
22072,4.9,1999,-84,168
22088,20.6,1999,-84,168
22093,18.3,1999,-84,168
22108,12.8,1999,-84,168
22109,24.9,1999,-84,168
22111,6.6,1999,-84,168
22112,10.3,1999,-84,168
22114,15,1999,-84,168
22115,34.2,1999,-84,168
22120,1.14,1999,-84,168
22128,33.4,1999,-84,168
22129,43.3,1999,-84,168
22130,63.8,1999,-84,168
22131,9,1999,-84,168
22132,18.1,1999,-84,168
22133,11.1,1999,-84,168
22135,7.2,1999,-84,168
22143,7.7,1999,-84,168
22145,23.5,1999,-84,168
22168,15.1,1999,-84,168
22181,18.7,1999,-84,168
22186,2.35,1999,-84,168
22196,0.51,1999,-84,168
22198,1.38,1999,-84,168
22199,3.52,1999,-84,168
22201,0.98,1999,-84,168
22203,1.49,1999,-84,168
22204,0.45,1999,-84,168
22211,5.3,1999,-84,168
22224,13.5,1999,-84,168
22226,136.5,1999,-84,168
22227,69.7,1999,-84,168
22228,39.1,1999,-84,168
22229,34.51,1999,-84,168
22230,49,1999,-84,168
22232,96.4,1999,-84,168
22233,33.7,1999,-84,168
22234,15.3,1999,-84,168
22235,14.1,1999,-84,168
22240,1.13,1999,-84,168
22245,8.3,1999,-84,168
22253,22.4,1999,-84,168
22264,0.4,1999,-84,168
22265,38.2,1999,-84,168
22266,40.6,1999,-84,168
22267,23.35,1999,-84,168
22269,22.7,1999,-84,168
22270,48.9,1999,-84,168
22271,39.8,1999,-84,168
22272,54.2,1999,-84,168
22273,26,1999,-84,168
22274,14.8,1999,-84,168
22276,9.7,1999,-84,168
22293,14.9,1999,-84,168
22299,12.1,1999,-84,168
22302,28.3,1999,-84,168
22306,23.9,1999,-84,168
22307,15.2,1999,-84,168
22309,33,1999,-84,168
22311,3.61,1999,-84,168
22313,12.5,1999,-84,168
22321,16.8,1999,-84,168
22326,30.9,1999,-84,168
22333,12.3,1999,-84,168
22334,41.9,1999,-84,168
22335,47,1999,-84,168
22336,11.4,1999,-84,168
22337,22.16,1999,-84,168
22339,9.9,1999,-84,168
22359,5000,1971,20.63333,-100.38333
22362,59000,1984,-10.75,-39.21667
22364,1450000,1908,38.08333,-115.53333
22365,1638,1968,-30.15,140.98333
51400,13901,2008,23.14302,49.53252
22366,20,2000,34.44567,-117.01083
22367,295,1974,-20.36667,130.11667
22369,18200,1886,47,7.83333
22370,122.7,1997,32.44667,-111.34667
22372,12100,1982,34.76778,-103.55
56382,11800,1980,34.78333,-103.66667
22373,4239,1972,45.7,43.7
22374,1553,1994,-35.90667,141.855
22375,11400,1971,51.8,79.9
45872,75.7,2006,21.37115,58.4071
45873,475.15,2006,21.3703,58.40793
45874,95.44,2006,21.34845,58.40785
45875,43.83,2006,21.34823,58.4079
45876,56.65,2006,21.22513,58.4116
45877,33.28,2006,21.17895,58.41185
45878,1940.66,2006,21.1746,58.40918
45879,7.8,2006,21.1683,58.39145
45880,21.96,2006,21.13663,58.36453
45881,23.16,2006,21.1383,58.36358
45882,120.59,2006,21.1582,58.41132
45883,23.11,2006,21.16743,58.41087
45884,305.21,2006,21.1574,58.41068
45885,5591,2006,21.05978,58.40432
45886,295.83,2006,21.17277,58.42175
45887,115.43,2006,21.16638,58.41035
45888,70.12,2006,21.1584,58.38922
45889,35.8,2006,21.21193,58.38615
45890,546.12,2006,21.21272,58.38638
45891,112.18,2006,21.1273,58.4075
45892,59.07,2006,21.152,58.41393
45893,89.93,2006,21.49312,58.4644
45894,107.09,2006,21.37605,58.4277
45895,12.07,2006,21.37628,58.42768
45896,4.94,2006,21.35885,58.42213
45897,342.66,2006,21.31037,58.40223
45898,1174.41,2006,21.26005,58.39152
45899,26.84,2006,21.19918,58.41272
45900,12.44,2006,21.19918,58.41272
45901,4.92,2006,21.19918,58.41272
45902,195.35,2006,21.27327,58.39645
45903,13.48,2006,21.33802,58.41153
45904,22.72,2006,21.36203,58.413
45905,61.13,2006,21.3623,58.41178
45906,30.74,2006,21.36865,58.39767
45907,131.41,2006,21.3729,58.40492
45908,529.63,2006,21.37602,58.41207
45909,7.4,2006,21.37053,58.41402
45910,23.8,2006,21.37162,58.4124
45911,78.36,2006,21.37107,58.41415
45912,88.87,2006,22.34143,58.53398
45913,548.17,2006,22.13015,58.44072
48630,97.864,2007,22.0321,58.19688
48631,27.925,2007,22.02762,58.21053
55661,85.28,2010,21.36863,58.39552
55518,136.99,2010,21.33735,58.40237
22377,97.53,2003,20.2023,56.36668
22378,200.51,2003,20.24332,56.45165
22379,39.81,2003,20.26362,56.46405
22380,475.96,2003,20.26405,56.46315
22381,275.28,2003,20.03695,56.28877
22382,17.95,2003,20.05425,56.3088
31303,420,2004,20.17,56.265
31304,466,2004,20.72798,56.11592
31305,146,2004,20.04683,56.4835
45914,1499,2003,20.46543,55.86245
45915,142.4,2003,20.56848,56.10217
35635,487.26,2002,20.0051,56.41193
45916,249.4,2002,20.0081,56.41482
35636,18250,2002,20.00552,56.41628
35637,4194,2002,20.00458,56.4212
35638,10248.8,2003,20.6282,56.19198
35639,742.79,2003,20.62973,56.16912
35640,251.03,2003,20.6205,56.14523
35641,202.01,2003,20.6322,56.08783
35642,50.13,2003,20.58568,56.0476
35643,100.47,2003,20.58408,55.85287
35644,58.95,2003,20.57698,55.9477
45917,143.03,2003,20.58587,55.87252
35645,22.54,2003,20.59412,55.83592
35646,4.99,2003,20.58912,55.87035
35647,240.31,2003,20.57972,55.87563
35648,15.32,2003,20.56278,55.88898
35649,584.91,2003,20.57445,55.98598
35650,184.6,2003,20.45792,55.90177
35651,13.59,2003,20.5569,55.84888
35652,470.16,2003,20.47567,55.79787
35653,247.64,2003,20.47493,55.80425
35474,48.29,2003,20.53187,56.04902
35654,62.7,2003,20.53213,56.04965
35655,31.89,2003,20.54183,56.07002
35656,231.66,2003,20.54508,56.07122
35657,452.25,2003,20.5698,56.10353
35658,632.4,2003,20.5625,56.08372
35659,1226.2,2003,20.56085,56.08235
35660,417.35,2003,20.56022,55.97262
35661,78.52,2003,20.59763,55.8682
35662,154.49,2003,20.55575,55.92125
35663,202.53,2003,20.55407,55.92178
35664,350.3,2003,20.55215,55.92297
35665,121.69,2003,20.5501,55.92748
35666,988.4,2005,20.01812,56.42172
35667,111.51,2005,20.47393,55.93367
35668,43.2,2005,20.56537,56.16462
35669,85.23,2005,20.59585,56.15363
35670,205.43,2005,20.59672,56.15298
35671,120.08,2005,20.59518,56.1551
35672,85.19,2005,20.71778,56.35607
35673,77.2,2005,20.76775,56.41513
35674,96.62,2005,20.01798,56.41798
35675,77.7,2005,20.59888,56.14967
35676,43.14,2005,20.58513,56.14733
35677,21.63,2005,20.56322,56.19473
35678,2841,2005,20.8393,56.41533
35475,579,2005,20.31142,56.22532
44797,23.5,2005,20.30678,56.24737
35679,167.67,2005,20.00237,56.38473
35680,31.1,2005,20.01577,56.47787
35476,97.3,2005,20.03138,56.4559
35681,7171,2005,20.0534,56.46612
35682,522,2005,20.04812,56.48325
35683,183.97,2005,20.00553,56.3815
35684,107.8,2005,20.02347,56.46378
35685,34.27,2005,20.04738,56.4866
35686,58.44,2005,20.03788,56.4741
35687,97.55,2005,20.04637,56.33072
35688,243.4,2005,20.2189,56.46167
35689,102.4,2004,20.0018,56.4922
35690,259.7,2004,20.05013,56.02297
45918,425,2006,20.01352,56.40697
45919,578,2006,20.2399,56.22917
48632,1074,1989,20.70923,55.42876
48633,101.15,2002,20.02968,56.4332
48634,5130,2006,20.00803,56.39902
50955,117.1,2008,20.5971,56.15087
50956,956.8,2008,20.58143,56.1299
50957,438.2,2008,20.57128,56.12693
50958,881.7,2008,20.5534,56.12678
50959,8904,2008,20.5247,56.12155
50960,48.9,2008,20.50483,56.1285
50961,163.3,2008,20.51968,56.12353
50962,278.5,2008,20.58077,56.10287
50963,963.6,2008,20.5426,56.10683
50964,12800,2008,20.5225,56.11768
50965,47,2008,20.61728,56.13955
50966,3208.7,2008,20.63257,56.15995
50967,648.4,2008,20.59658,56.20918
51868,203.7,2009,20.57092,56.38847
51869,132,2009,20.57807,56.39488
51870,447.7,2009,20.78777,56.47112
51885,1489.6,2009,20.51947,55.80097
51886,269.3,2009,20.51573,55.79032
51887,4445.2,2009,20.50788,55.77547
51888,1962,2009,20.47678,55.52788
51889,73.3,2009,20.45708,55.49138
51890,123.5,2009,20.51353,55.52737
51891,446.8,2009,20.5234,55.53072
51892,138.2,2009,20.52828,55.52977
51893,1991.7,2009,20.59832,55.52398
51894,31,2009,20.62837,55.53118
51895,52.9,2009,20.69282,55.49222
51896,227.7,2009,20.66973,55.42813
51897,49.3,2009,20.66842,55.34008
51898,706.9,2009,20.66748,55.31715
51899,389.2,2009,20.66713,55.31572
51900,53.1,2009,20.66745,55.31587
51901,419.9,2009,20.66642,55.31402
51902,86.8,2009,20.03728,56.27422
51903,161.7,2009,20.14475,56.24085
51904,103,2009,20.44722,56.12088
51905,373.4,2009,20.43802,56.10278
51906,130.8,2009,20.41487,56.07943
51907,165.2,2009,20.48983,56.03632
51908,327.5,2009,20.52627,55.90595
51909,1352,2009,20.48785,55.82045
51981,1435.43,2009,20.7658,55.43587
51982,1223.2,2009,20.783080000000002,55.44327
51983,20.3,2009,20.78388,55.44787
51984,472.7,2009,20.7982,55.47148
51985,111.3,2009,20.79892,55.47203
51986,219,2009,20.8016,55.47315
51987,2.9,2009,20.80178,55.4736
51988,2706,2009,20.89485,55.50613
51989,237.2,2009,20.89328,55.49375
51990,1172.4,2009,20.89335,55.4936
51991,948.4,2009,20.88187,55.43452
51992,1002.3,2009,20.8728,55.42773
51993,171.9,2009,20.88473,55.42098
51994,264.4,2009,20.91903,55.41193
51995,161.8,2009,20.79907,55.4247
51996,63.2,2009,20.11858,56.2943
51997,850.8,2009,20.26043,56.49015
52002,65.4,2009,20.40627,56.47532
52003,199,2009,20.41363,56.47823
52004,1732.7,2009,20.42085,56.49987
52054,80.45,2009,20.00125,56.36586
52619,1130,2004,20.07917,56.33317
52620,360,2004,20.0915,56.3575
55429,123.74,2010,20.80423,55.44888
55641,100.68,2010,20.80225,55.44393
55430,80.48,2010,20.7827,55.42668
55642,9.79,2010,20.80103,55.43055
55431,4.92,2010,20.80853,55.45428
55643,1119.8,2010,20.81403,55.46177
55644,934.7,2010,20.80265,55.46678
55645,1035.8,2010,20.79882,55.46208
55432,414.1,2010,20.79315,55.46493
55433,325.37,2010,20.78722,55.45475
55434,519.3,2010,20.76032,55.43335
55435,1192,2010,20.49517,55.52437
55436,41.49,2010,20.47015,55.52617
55437,226.85,2010,20.47388,55.51787
55438,178.93,2010,20.49482,55.53625
55439,37.67,2010,20.49408,55.55902
55440,31,2010,20.43773,55.88368
56411,16.97,2010,20.38607,55.79032
55441,47.71,2010,20.3843,55.70125
55442,5.18,2010,20.38333,55.7036
55443,34.9,2010,20.38367,55.7042
55444,143.6,2010,20.36093,55.67223
55445,3873.8,2010,20.31777,55.59398
55446,61.02,2010,20.34088,55.55118
55447,39.13,2010,20.42145,55.563
55646,2781.2,2010,20.43182,55.53323
55448,17.63,2010,20.44922,55.57368
55449,4.91,2010,20.4545,55.58232
55450,5.51,2010,20.47603,55.59432
55451,229.65,2010,20.48138,55.59513
55452,69.76,2010,20.50513,55.76137
55453,611.62,2010,20.50582,55.83183
55454,334.46,2010,20.50888,55.83597
55455,229.46,2010,20.51112,55.83792
55456,15.8,2010,20.52112,55.8526
55457,352.78,2010,20.51942,55.85287
55458,172.47,2010,20.51017,55.83568
55459,129.43,2010,20.51213,55.83623
55647,182.42,2010,20.50627,55.82513
55648,61.03,2010,20.50422,55.8291
55460,123.77,2010,20.50603,55.82845
55461,52.29,2010,20.50797,55.82712
55649,156.48,2010,20.5002,55.83432
55650,31.94,2010,20.49488,55.85112
55462,193.77,2010,20.52525,55.96863
55463,416.27,2010,20.54628,56.01365
55464,1649.2,2010,20.57258,56.05498
55465,126.73,2010,20.576,56.05047
55466,457.8,2010,20.58797,56.12263
55467,1628.1,2010,20.56808,56.28135
